,ID,players_turn,decision_consistency,coalition_suggestion,C0,C1,C2,C3,C4,C5,C6,S0,S1,S2,S3,S4,S5,S6,R0,R1,R2,R3,R4,R5,R6,round_num,CP,in_cp,Reward
37,1438,1,0,1,0,1,1,1,2,1,0,1,0,1,0,0,0,1,0,1,1,1,2,1,0,33,-1,2,1
38,1438,1,0,1,0,1,1,1,2,1,0,1,0,1,0,0,0,1,0,1,1,1,2,1,0,34,-1,2,1
39,1438,1,0,1,0,1,1,1,2,1,0,1,0,0,0,0,0,1,0,1,1,1,2,1,0,35,-1,2,1
40,1438,1,0,1,0,1,1,1,2,1,0,1,0,0,0,0,1,1,0,1,1,1,2,1,0,36,-1,2,1
41,1438,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,1,2,1,0,37,-1,2,1
42,1438,1,0,1,0,1,1,1,2,1,0,1,0,0,1,0,0,0,0,1,1,1,2,1,0,38,-1,2,1
43,1438,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,1,2,1,0,39,-1,2,1
44,1438,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,1,2,1,0,40,-1,2,1
45,1438,1,0,1,0,1,1,1,2,1,0,1,0,0,0,0,0,1,0,1,1,1,2,1,0,41,-1,2,1
46,1438,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,1,2,1,0,42,-1,2,1
47,1438,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,1,2,1,0,43,-1,2,1
48,1438,1,0,1,0,1,1,1,2,1,0,1,0,1,0,0,0,0,0,1,1,1,2,1,0,44,-1,2,1
49,1438,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,1,2,1,0,45,-1,2,1
50,1438,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,0,0,1,1,1,2,1,0,46,-1,2,1
51,1438,1,0,1,0,1,1,1,2,1,0,1,0,0,1,0,0,1,0,1,1,1,2,1,0,47,-1,2,1
52,1438,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,1,2,1,0,48,-1,2,1
53,1438,1,0,1,0,1,1,1,2,1,0,1,0,0,0,1,0,0,0,1,1,1,2,1,0,49,-1,2,1
54,1438,1,0,1,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,50,-1,2,1
55,1438,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,1,2,1,0,51,-1,2,1
56,1438,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,1,2,1,0,52,-1,2,1
57,1438,1,1,1,0,1,1,1,2,1,0,1,0,0,0,1,0,1,0,1,1,1,2,1,0,53,-1,2,1
58,1438,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,1,2,1,0,54,-1,2,1
59,1438,1,0,1,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,55,-1,2,1
60,1438,1,0,1,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,56,-1,2,1
61,1438,1,1,1,0,1,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,1,2,1,0,57,-1,2,1
62,1438,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,57,2,2,1
2,1439,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,1,-1,3,1
3,1439,0,1,1,0,1,1,2,3,0,2,1,1,1,0,0,0,0,0,0,0,1,2,3,1,1,-1,0,2
4,1439,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,2,-1,0,2
5,1439,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,2
2,1440,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1440,1,1,1,0,1,1,1,2,3,1,1,1,1,1,0,0,1,0,1,1,1,2,3,1,2,-1,-1,1
4,1440,0,1,1,0,1,1,1,2,3,1,1,0,0,0,0,1,0,0,1,1,1,2,0,1,2,-1,3,1
5,1440,1,0,1,0,1,1,1,2,0,1,1,1,0,0,0,1,0,0,1,1,1,2,0,1,3,-1,3,1
6,1440,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,4,-1,3,1
7,1440,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,5,-1,3,1
8,1440,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,6,-1,3,1
9,1440,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,6,3,3,1
2,1441,1,0,1,0,1,2,3,4,5,6,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1441,1,1,1,0,1,1,1,2,3,1,1,1,1,1,0,0,1,0,1,1,1,2,3,1,2,-1,-1,1
4,1441,1,0,1,0,1,1,1,2,3,1,1,0,0,0,0,0,0,0,1,1,1,2,3,1,3,-1,-1,1
5,1441,1,1,1,0,1,1,1,2,3,1,1,1,0,0,0,0,0,0,1,1,1,2,3,1,4,-1,-1,1
6,1441,1,1,1,0,1,1,1,2,3,1,1,1,0,0,0,0,0,0,1,1,1,2,3,1,5,-1,-1,1
7,1441,1,1,1,0,1,1,1,2,3,1,1,1,1,1,0,0,1,0,1,1,1,2,3,1,6,-1,-1,1
8,1441,1,1,1,0,1,1,1,2,3,1,1,1,1,1,0,0,1,0,1,1,1,2,3,1,7,-1,-1,1
9,1441,1,0,1,0,1,1,1,2,3,1,1,0,1,0,0,0,0,0,1,1,1,2,3,1,8,-1,-1,1
10,1441,1,1,1,0,1,2,1,3,4,2,1,0,1,0,0,0,1,0,1,2,1,3,4,2,9,-1,-1,1
11,1441,1,1,1,0,1,2,1,3,4,2,1,0,1,0,0,0,1,0,1,2,1,3,4,2,10,-1,-1,1
12,1441,1,1,1,0,1,2,1,3,4,2,1,0,0,0,0,1,0,0,1,2,1,3,0,2,11,3,3,1
13,1441,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,11,3,3,1
2,1442,1,0,1,0,1,2,3,4,5,6,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1442,1,1,1,0,1,2,1,3,4,5,1,0,0,0,0,0,1,0,1,2,1,3,4,0,2,-1,2,1
4,1442,1,0,1,0,1,2,1,3,4,0,1,0,1,0,0,0,1,0,1,2,1,3,4,0,3,-1,2,1
5,1442,2,2,2,0,1,2,1,3,2,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,3,2,2,1
2,1443,1,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
3,1443,1,0,1,0,0,1,2,3,4,1,1,1,0,0,0,0,1,0,0,1,2,3,4,1,2,-1,-1,1
4,1443,0,1,1,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,0,2,3,1,2,-1,-1,1
5,1443,1,1,1,0,1,2,1,3,4,2,1,0,0,0,0,1,0,0,1,2,1,3,0,2,3,3,3,1
6,1443,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,3,3,3,1
2,1444,1,0,1,0,1,2,3,4,5,6,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1444,1,1,1,0,1,1,2,3,4,5,1,0,0,0,0,1,0,0,1,1,2,3,0,4,2,-1,3,1
4,1444,1,1,1,0,1,1,2,3,0,2,1,1,1,0,0,1,0,0,0,0,1,2,0,1,3,-1,-1,1
5,1444,0,1,1,0,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,1,2,3,1,3,-1,0,2
6,1444,1,0,1,0,0,0,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,2,3,1,4,-1,0,2
7,1444,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,2,3,1,5,-1,0,2
8,1444,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,6,-1,0,2
9,1444,1,0,1,0,0,0,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,2,3,1,7,-1,0,2
10,1444,0,1,0,0,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,2,3,1,7,-1,0,2
11,1444,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,0,0,0,0,1,2,3,1,8,-1,0,2
12,1444,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,9,-1,0,2
13,1444,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,9,0,0,2
2,1445,1,1,1,0,1,2,3,4,5,6,1,0,0,0,1,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1445,1,1,1,0,1,1,1,2,3,1,1,0,0,0,0,0,1,0,1,1,1,2,3,1,2,-1,-1,1
4,1445,1,1,1,0,1,1,1,2,3,1,1,0,0,0,1,0,0,0,1,1,1,2,3,1,3,-1,-1,1
5,1445,1,1,1,0,1,1,1,2,3,1,1,0,0,0,0,0,1,0,1,1,1,2,3,1,4,-1,-1,1
6,1445,1,1,1,0,1,1,1,2,3,1,1,1,1,1,0,0,1,0,1,1,1,2,3,1,5,-1,-1,1
7,1445,1,1,1,0,1,1,1,2,3,1,1,0,0,0,1,0,0,0,1,1,1,2,3,1,6,-1,-1,1
8,1445,1,1,1,0,1,1,1,2,3,1,1,0,0,0,0,0,1,0,1,1,1,2,3,1,7,-1,-1,1
9,1445,1,1,1,0,1,1,1,2,3,1,1,1,1,1,0,0,1,0,1,1,1,2,3,1,8,-1,-1,1
10,1445,1,1,1,0,1,1,1,2,3,1,1,0,0,0,1,0,0,0,1,1,1,2,3,1,9,-1,-1,1
11,1445,1,1,1,0,1,1,1,2,3,1,1,0,0,0,1,0,0,0,1,1,1,2,3,1,10,-1,-1,1
12,1445,1,1,1,0,1,1,1,2,3,1,1,1,1,1,0,0,1,0,1,1,1,2,3,1,11,-1,-1,1
13,1445,1,0,1,0,1,1,1,2,3,1,1,0,0,0,0,0,0,0,1,1,1,2,3,1,12,-1,-1,1
14,1445,1,1,1,0,1,1,1,2,3,1,1,1,1,1,0,0,1,0,1,1,1,2,3,1,13,-1,-1,1
15,1445,1,1,1,0,1,1,1,2,3,1,1,0,0,0,0,0,1,0,1,1,1,2,3,1,14,-1,-1,1
16,1445,1,0,1,0,1,1,1,2,3,1,1,0,0,1,0,0,0,0,1,1,1,2,3,1,15,-1,-1,1
17,1445,1,0,1,0,1,1,1,2,3,1,1,0,0,1,0,0,0,0,1,1,1,2,3,1,16,-1,-1,1
18,1445,1,0,1,0,1,1,1,2,3,1,1,0,1,0,0,0,0,0,1,1,1,2,3,1,17,-1,-1,1
19,1445,1,1,1,0,1,1,1,2,3,1,1,0,0,0,0,1,0,0,1,1,1,2,0,1,18,-1,3,1
20,1445,1,1,1,0,1,1,1,2,0,1,1,0,0,0,1,1,0,0,1,1,1,2,0,1,19,-1,3,1
21,1445,1,0,1,0,1,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,1,2,0,1,20,-1,3,1
22,1445,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,21,-1,3,1
23,1445,1,0,1,0,1,1,1,2,0,1,1,0,1,0,0,1,0,0,1,1,1,2,0,1,22,-1,3,1
24,1445,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,0,1,0,1,1,1,2,0,1,23,-1,3,1
25,1445,1,0,1,0,1,1,1,2,0,1,1,1,0,0,0,0,0,0,1,1,1,2,0,1,24,-1,3,1
26,1445,1,0,1,0,1,1,1,2,0,1,1,0,1,0,0,1,0,0,1,1,1,2,0,1,25,-1,3,1
27,1445,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,26,-1,3,1
28,1445,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,27,-1,3,1
29,1445,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,1,1,0,1,1,1,2,0,1,28,-1,3,1
30,1445,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,0,1,0,1,1,1,2,0,1,29,-1,3,1
31,1445,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,30,-1,3,1
32,1445,1,1,1,0,1,1,1,2,0,1,1,0,0,0,1,1,0,0,1,1,1,2,0,1,31,-1,3,1
33,1445,1,0,1,0,1,1,1,2,0,1,1,0,1,0,0,1,0,0,1,1,1,2,0,1,32,-1,3,1
34,1445,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,33,-1,3,1
35,1445,1,0,1,0,1,1,1,2,0,1,1,0,0,0,1,0,0,0,1,1,1,2,0,1,34,-1,3,1
36,1445,1,0,1,0,1,1,1,2,0,1,1,0,0,0,0,0,1,0,1,1,1,2,0,1,35,-1,3,1
37,1445,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,36,-1,3,1
38,1445,1,0,1,0,1,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,1,2,0,1,37,-1,3,1
39,1445,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,38,-1,3,1
40,1445,1,1,1,0,1,1,1,2,0,1,1,0,0,0,1,1,0,0,1,1,1,2,0,1,39,-1,3,1
41,1445,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,39,3,3,1
2,1446,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1446,0,1,1,0,1,2,3,4,5,6,1,1,0,0,0,1,0,0,0,1,2,3,0,4,1,-1,-1,1
4,1446,0,1,1,0,0,1,2,3,0,4,1,1,1,0,0,1,0,0,0,0,1,2,0,3,1,-1,-1,1
5,1446,1,0,1,0,0,0,1,2,0,3,1,0,0,0,0,1,0,0,0,0,1,2,0,3,2,-1,-1,1
6,1446,0,1,1,0,0,0,1,2,0,3,1,1,1,0,0,0,0,0,0,0,1,2,3,4,2,-1,0,2
7,1446,1,0,1,0,0,0,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,2,3,1,3,-1,0,2
8,1446,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,4,-1,0,2
9,1446,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,5,-1,0,2
10,1446,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,6,-1,0,2
11,1446,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,2,3,1,7,-1,0,2
12,1446,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,8,-1,0,2
13,1446,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,8,0,0,2
2,1447,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,1,-1,3,1
3,1447,1,0,1,0,1,1,2,3,0,4,1,0,0,0,0,0,1,0,1,1,2,3,0,4,2,-1,3,1
4,1447,1,0,1,0,1,1,2,3,0,4,1,0,0,0,1,0,0,0,1,1,2,3,0,4,3,-1,3,1
5,1447,0,1,1,0,1,1,2,3,0,4,1,1,1,0,0,1,0,0,0,0,1,2,0,3,3,-1,-1,1
6,1447,1,0,1,0,0,0,1,2,0,3,1,1,1,0,0,1,1,0,0,0,1,2,0,3,4,-1,-1,1
7,1447,0,1,1,0,0,0,1,2,0,3,1,1,1,0,0,0,0,0,0,0,1,2,3,4,4,-1,0,2
8,1447,0,1,0,0,0,0,1,2,3,4,1,0,0,0,0,1,0,0,0,0,1,2,3,4,4,-1,0,2
9,1447,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,5,-1,0,2
10,1447,1,0,1,0,0,0,1,2,3,4,1,0,0,0,1,0,0,0,0,0,1,2,3,4,6,-1,0,2
11,1447,0,1,0,0,0,0,1,2,3,4,1,0,0,0,0,1,0,0,0,0,1,2,3,4,6,-1,0,2
12,1447,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,7,-1,0,2
13,1447,1,0,1,0,0,0,1,2,3,4,1,1,0,0,0,0,0,0,0,0,1,2,3,4,8,-1,0,2
14,1447,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,9,-1,0,2
15,1447,1,0,1,0,0,0,1,2,3,4,1,0,0,1,0,0,0,0,0,0,1,2,3,4,10,-1,0,2
16,1447,1,0,1,0,0,0,1,2,3,4,1,1,0,0,0,0,0,0,0,0,1,2,3,4,11,-1,0,2
17,1447,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,12,-1,0,2
18,1447,1,0,1,0,0,0,1,2,3,4,1,0,0,0,0,1,0,0,0,0,1,2,3,4,13,-1,0,2
19,1447,1,0,1,0,0,0,1,2,3,4,1,1,1,1,0,0,0,0,0,0,1,2,3,4,14,-1,0,2
20,1447,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,15,-1,0,2
21,1447,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,1,0,0,0,0,1,2,3,4,16,-1,0,2
22,1447,1,0,1,0,0,0,1,2,3,4,1,1,1,0,0,0,1,0,0,0,1,2,3,4,17,-1,0,2
23,1447,1,0,1,0,0,0,1,2,3,4,1,0,0,0,1,0,0,0,0,0,1,2,3,4,18,-1,0,2
24,1447,0,1,0,0,0,0,1,2,3,4,1,0,0,0,0,1,0,0,0,0,1,2,3,4,18,-1,0,2
25,1447,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,19,-1,0,2
26,1447,1,0,1,0,0,0,1,2,3,4,1,0,0,1,0,0,0,0,0,0,1,2,3,4,20,-1,0,2
27,1447,1,0,1,0,0,0,1,2,3,4,1,1,1,0,1,0,0,0,0,0,1,2,3,4,21,-1,0,2
28,1447,1,0,1,0,0,0,1,2,3,4,1,1,0,0,0,0,0,0,0,0,1,2,3,4,22,-1,0,2
29,1447,1,0,1,0,0,0,1,2,3,1,1,0,0,0,1,0,0,0,0,0,1,2,3,1,23,-1,0,2
30,1447,1,0,1,0,0,0,1,2,3,1,1,1,1,0,1,0,0,0,0,0,1,2,3,1,24,-1,0,2
31,1447,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,24,0,0,2
2,1448,1,1,1,0,1,2,3,4,5,6,1,1,0,0,0,0,0,0,0,1,2,3,4,5,1,-1,-1,1
3,1448,1,1,1,0,0,1,2,3,4,5,1,1,1,0,0,0,0,0,0,0,1,2,3,4,2,-1,0,2
4,1448,0,1,0,0,0,0,1,2,3,4,1,0,0,1,0,0,0,0,0,0,1,2,3,4,2,-1,0,2
5,1448,1,0,1,0,0,0,1,2,3,1,1,0,1,0,0,0,0,0,0,0,1,2,3,1,3,-1,0,2
6,1448,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,4,-1,0,2
7,1448,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,5,-1,0,2
8,1448,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,5,0,0,2
2,1449,1,0,1,0,1,2,3,4,5,6,1,0,0,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1449,1,0,1,0,1,2,3,4,5,6,1,0,1,0,0,0,0,0,1,2,3,4,5,6,2,-1,-1,1
4,1449,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,3,-1,3,1
5,1449,1,0,1,0,1,2,3,4,0,5,1,0,0,0,0,1,1,0,1,2,3,4,0,5,4,-1,3,1
6,1449,1,1,1,0,1,2,3,4,0,5,1,0,0,0,1,1,0,0,1,2,3,4,0,5,5,-1,3,1
7,1449,1,0,1,0,1,2,3,4,0,5,1,0,0,1,0,1,0,0,1,2,3,4,0,5,6,-1,3,1
8,1449,1,0,1,0,1,2,3,4,0,5,1,1,0,0,0,1,0,0,1,2,3,4,0,5,7,-1,3,1
9,1449,1,0,1,0,1,2,3,4,0,5,1,1,0,0,0,0,0,0,1,2,3,4,0,5,8,-1,3,1
10,1449,1,0,1,0,1,2,3,4,0,5,1,0,0,0,0,0,1,0,1,2,3,4,0,5,9,-1,3,1
11,1449,0,1,1,0,1,2,3,4,0,5,1,1,1,1,0,1,0,0,0,0,0,1,0,2,9,-1,-1,1
12,1449,1,1,1,0,0,0,0,1,0,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,10,-1,-1,1
13,1449,2,2,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,10,1,1,1
2,1450,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,0,1,0,1,2,3,4,5,0,1,-1,2,1
3,1450,0,1,1,0,1,2,3,4,5,0,1,1,1,1,0,0,1,0,0,0,0,1,2,0,1,-1,-1,1
4,1450,0,1,1,0,0,0,0,1,2,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,-1,-1,1
5,1450,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,2,-1,-1,1
6,1450,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,-1,-1,1
7,1450,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,4,-1,-1,1
8,1450,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,5,-1,-1,1
9,1450,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6,-1,-1,1
10,1450,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,2,0,1,6,-1,-1,1
11,1450,1,1,1,0,0,0,1,2,0,1,1,1,1,0,1,1,0,0,0,0,1,2,0,1,7,-1,-1,1
12,1450,0,1,1,0,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,1,2,3,1,7,-1,0,2
13,1450,1,0,1,0,0,0,1,2,3,1,1,1,0,0,0,0,0,0,0,0,1,2,3,1,8,-1,0,2
14,1450,0,1,0,0,0,0,1,2,3,1,1,0,0,0,0,0,1,0,0,0,1,2,3,1,8,-1,0,2
15,1450,1,0,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,0,0,0,1,2,3,1,9,-1,0,2
16,1450,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,10,-1,0,2
17,1450,1,0,1,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,1,2,3,1,11,-1,0,2
18,1450,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,1,2,3,1,12,-1,0,2
19,1450,0,1,0,0,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,2,3,1,12,-1,0,2
20,1450,1,0,1,0,0,0,1,2,3,1,1,1,1,0,0,0,1,0,0,0,1,2,3,1,13,-1,0,2
21,1450,0,1,0,0,0,0,1,2,3,1,1,0,0,0,0,1,0,0,0,0,1,2,3,1,13,-1,0,2
22,1450,1,0,1,0,0,0,1,2,3,1,1,0,0,1,0,0,1,0,0,0,1,2,3,1,14,-1,0,2
23,1450,2,2,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,14,0,0,2
2,1451,1,0,1,0,1,2,3,4,5,6,1,0,1,0,0,0,0,0,1,2,3,4,5,6,1,-1,-1,1
3,1451,1,1,1,0,1,1,2,3,4,5,1,1,0,0,0,0,0,0,1,1,2,3,4,5,2,-1,-1,1
4,1451,1,0,1,0,1,1,1,2,3,1,1,0,1,0,0,0,0,0,1,1,1,2,3,1,3,-1,-1,1
5,1451,1,1,1,0,1,1,1,2,3,1,1,0,0,0,0,1,0,0,1,1,1,2,0,1,4,-1,3,1
6,1451,1,1,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,2,0,1,5,-1,3,1
7,1451,2,2,2,0,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,2,1,3,0,2,5,3,3,1
2,1452,1,1,1,0,1,2,3,4,5,6,1,0,0,0,0,1,0,0,1,2,3,4,0,5,1,-1,3,1
3,1452,1,1,1,0,1,2,3,4,0,5,1,0,0,0,1,1,0,0,1,2,3,4,0,5,2,-1,3,1
4,1452,1,0,1,0,1,2,3,4,0,5,1,0,1,0,0,1,0,0,1,2,3,4,0,5,3,-1,3,1
5,1452,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,0,0,0,1,2,1,3,0,4,4,-1,3,1
6,1452,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,0,0,0,1,2,1,3,0,4,5,-1,3,1
7,1452,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,0,0,0,1,2,1,3,0,4,6,-1,3,1
8,1452,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,7,-1,3,1
9,1452,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,0,0,0,1,2,1,3,0,4,8,-1,3,1
10,1452,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,9,-1,3,1
11,1452,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,10,-1,3,1
12,1452,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,11,-1,3,1
13,1452,1,0,1,0,1,2,1,3,0,4,1,0,0,1,0,1,0,0,1,2,1,3,0,4,12,-1,3,1
14,1452,1,0,1,0,1,2,1,3,0,4,1,0,1,0,0,1,0,0,1,2,1,3,0,4,13,-1,3,1
15,1452,1,0,1,0,1,2,1,3,0,4,1,0,0,1,0,1,0,0,1,2,1,3,0,4,14,-1,3,1
16,1452,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,15,-1,3,1
17,1452,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,1,0,1,2,1,3,0,4,16,-1,3,1
18,1452,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,17,-1,3,1
19,1452,1,0,1,0,1,2,1,3,0,4,1,0,0,0,0,1,1,0,1,2,1,3,0,4,18,-1,3,1
20,1452,0,1,0,0,1,2,1,3,0,4,1,0,0,0,0,0,1,0,1,2,1,3,0,4,18,-1,3,1
21,1452,1,0,1,0,1,2,1,3,0,4,1,0,0,1,0,0,0,0,1,2,1,3,0,4,19,-1,3,1
22,1452,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,20,-1,3,1
23,1452,1,0,1,0,1,2,1,3,0,4,1,0,0,0,1,0,0,0,1,2,1,3,0,4,21,-1,3,1
24,1452,1,1,1,0,1,2,1,3,0,4,1,1,0,1,0,1,0,0,1,2,1,3,0,4,22,-1,3,1
